;plots;sp;obs;dark07;Predictions.log10MDD
505;AL02;Apuleia.leiocarpa;0;0;0.857998697
506;AL02;Aralia.warmingiana;0;0;0.857998697
507;AL02;Arrojadoa.rhodantha;0;1;0.857998697
508;AL02;Aspidosperma.cuspa;0;0;2.033641452
509;AL02;Aspidosperma.discolor;0;0;0.857998697
510;AL02;Aspidosperma.multiflorum;0;0;2.033641452
511;AL02;Aspidosperma.pyrifolium;0;0;0.857998697
512;AL02;Aspidosperma.subincanum;0;0;0.857998697
513;AL02;Astronium.fraxinifolium;0;0;0.857998697
514;AL02;Astronium.urundeuva;0;0;0.857998697
515;AL02;Averrhoidium.gardnerianum;0;1;2.349410474
516;AL02;Balfourodendron.molle;0;1;0.857998697
517;AL02;Barnebya.harleyi;0;0;0.857998697
518;AL02;Bauhinia.acuruana;0;1;0.857998697
519;AL02;Bauhinia.cheilantha;0;1;1.224017133
520;AL02;Bauhinia.dubia;0;0;0.857998697
521;AL02;Bauhinia.forficata;0;0;0.857998697
522;AL02;Bauhinia.pentandra;0;0;1.224017133
523;AL02;Bauhinia.pulchella;0;0;1.224017133
524;AL02;Bauhinia.subclavata;0;1;0.857998697
525;AL02;Bauhinia.ungulata;0;0;1.224017133
526;AL02;Begonia.saxicola;0;0;0.857998697
527;AL02;Borreria.verticillata;0;0;0.857998697
528;AL02;Bougainvillea.praecox;0;0;0.857998697
529;AL02;Bowdichia.virgilioides;0;1;1.224017133
530;AL02;Brosimum.gaudichaudii;0;0;2.349410474
531;AL02;Brunfelsia.uniflora;0;1;0.857998697
532;AL02;Buchenavia.tetraphylla;0;0;0.857998697
533;AL02;Byrsonima.gardneriana;1;0;2.349410474
534;AL02;Byrsonima.sericea;0;0;2.349410474
535;AL02;Byrsonima.vacciniifolia;0;0;2.349410474
536;AL02;Calliandra.aeschynomenoides;0;1;0.857998697
537;AL02;Calliandra.depauperata;0;1;0.857998697
538;AL02;Calliandra.umbellifera;0;0;0.857998697
539;AL02;Callisthene.fasciculata;0;0;0.857998697
540;AL02;Callisthene.microphylla;0;0;2.033641452
541;AL02;Campomanesia.aromatica;0;0;0.857998697
542;AL02;Campomanesia.eugenioides;0;1;2.349410474
543;AL02;Campomanesia.velutina;0;1;0.857998697
544;AL02;Capsicum.parvifolium;0;1;0.857998697
545;AL02;Casearia.guianensis;0;0;2.349410474
546;AL02;Casearia.selloana;0;0;2.349410474
547;AL02;Casearia.sylvestris;0;0;2.349410474
548;AL02;Cassia.ferruginea;0;0;0.857998697
549;AL02;Cavanillesia.umbellata;0;0;0.857998697
550;AL02;Cecropia.pachystachya;0;0;0.857998697
551;AL02;Cedrela.fissilis;0;0;0.857998697
552;AL02;Cedrela.odorata;0;1;0.857998697
553;AL02;Ceiba.glaziovii;0;1;0.857998697
554;AL02;Ceiba.pubiflora;0;0;0.857998697
555;AL02;Celtis.brasiliensis;0;0;2.349410474
556;AL02;Celtis.iguanaea;0;0;2.349410474
557;AL02;Cenostigma.bracteosum;0;0;1.224017133
558;AL02;Cenostigma.macrophyllum;0;0;1.224017133
559;AL02;Cenostigma.microphyllum;0;0;1.224017133
560;AL02;Cenostigma.nordestinum;0;0;1.224017133
561;AL02;Cenostigma.pluviosum;0;0;1.224017133
562;AL02;Cenostigma.pyramidale;0;1;1.224017133
563;AL02;Centrolobium.sclerophyllum;0;0;0.857998697
564;AL02;Cereus.albicaulis;0;0;0.857998697
565;AL02;Cereus.jamacaru;0;1;0.857998697
566;AL02;Chamaecrista.amiciella;1;0;0.857998697
567;AL02;Chamaecrista.belemii;0;0;0.857998697
568;AL02;Chamaecrista.calycioides;0;0;0.857998697
569;AL02;Chamaecrista.desvauxii;0;0;0.857998697
570;AL02;Chamaecrista.duckeana;0;0;0.857998697
571;AL02;Chamaecrista.eitenorum;0;0;1.224017133
572;AL02;Chamaecrista.flexuosa;0;0;0.857998697
573;AL02;Chamaecrista.nictitans;0;0;0.857998697
574;AL02;Chamaecrista.ramosa;0;0;0.857998697
575;AL02;Chamaecrista.zygophylloides;0;0;0.857998697
576;AL02;Chiococca.alba;0;0;0.857998697
577;AL02;Chloroleucon.dumosum;0;0;0.857998697
578;AL02;Chloroleucon.foliolosum;1;0;1.590035568
579;AL02;Chloroleucon.mangense;0;0;1.064206894
580;AL02;Chloroleucon.tortum;0;0;1.064206894
581;AL02;Chomelia.obtusa;0;0;2.349410474
582;AL02;Chrysophyllum.marginatum;0;0;2.349410474
583;AL02;Clidemia.hirta;0;0;1.112835165
584;AL02;Clusia.nemorosa;0;0;2.349410474
585;AL02;Cnidoscolus.bahianus;0;0;1.43022533
586;AL02;Cnidoscolus.oligandrus;0;0;1.590035568
587;AL02;Cnidoscolus.pubescens;0;0;1.590035568
588;AL02;Cnidoscolus.quercifolius;0;1;1.43022533
589;AL02;Cnidoscolus.vitifolius;0;1;1.43022533
590;AL02;Coccoloba.schwackeana;0;0;2.349410474
591;AL02;Cochlospermum.regium;0;1;1.590035568
592;AL02;Cochlospermum.vitifolium;0;0;2.033641452
593;AL02;Colicodendron.yco;0;0;1.590035568
594;AL02;Colubrina.cordifolia;0;0;1.224017133
595;AL02;Combretum.duarteanum;0;0;1.590035568
596;AL02;Combretum.glaucocarpum;0;0;2.033641452
597;AL02;Combretum.hilarianum;0;1;1.590035568
598;AL02;Combretum.lanceolatum;0;0;1.590035568
599;AL02;Combretum.laxum;0;0;2.033641452
600;AL02;Combretum.leprosum;0;0;2.033641452
601;AL02;Combretum.mellifluum;0;0;2.033641452
602;AL02;Combretum.monetaria;0;1;2.033641452
603;AL02;Commiphora.leptophloeos;1;0;2.349410474
604;AL02;Conocliniopsis.prasiifolia;0;0;1.590035568
605;AL02;Copaifera.coriacea;0;0;2.349410474
606;AL02;Copaifera.langsdorffii;0;0;1.590035568
607;AL02;Copaifera.martii;0;1;2.349410474
608;AL02;Copernicia.prunifera;0;0;1.590035568
609;AL02;Corchorus.hirtus;0;0;1.590035568
610;AL02;Cordia.glabrata;0;0;1.590035568
611;AL02;Cordia.glazioviana;0;0;1.590035568
612;AL02;Cordia.incognita;0;0;1.590035568
613;AL02;Cordia.oncocalyx;0;0;1.590035568
614;AL02;Cordia.rufescens;0;0;1.590035568
615;AL02;Cordia.trichotoma;0;1;1.590035568
616;AL02;Cordiera.concolor;0;1;1.590035568
617;AL02;Cordiera.rigida;0;1;1.590035568
618;AL02;Cordiera.sessilis;0;0;1.590035568
619;AL02;Coutarea.hexandra;0;0;2.033641452
620;AL02;Cratylia.mollis;0;1;1.590035568
621;AL02;Crotalaria.bahiensis;0;0;1.590035568
622;AL02;Crotalaria.holosericea;0;1;1.590035568
623;AL02;Croton.adamantinus;0;1;1.590035568
624;AL02;Croton.adenocalyx;0;0;1.590035568
625;AL02;Croton.adenodontus;0;0;1.590035568
626;AL02;Croton.betaceus;0;1;1.590035568
627;AL02;Croton.blanchetianus;0;0;1.224017133
628;AL02;Croton.campestris;0;0;1.590035568
629;AL02;Croton.conduplicatus;0;0;1.590035568
630;AL02;Croton.echioides;0;1;1.590035568
631;AL02;Croton.grewioides;0;1;1.590035568
632;AL02;Croton.heliotropiifolius;0;1;1.590035568
633;AL02;Croton.jacobinensis;0;0;1.590035568
634;AL02;Croton.micans;0;1;1.590035568
635;AL02;Croton.mollis;0;0;1.590035568
636;AL02;Croton.nepetifolius;0;0;1.667623016
637;AL02;Croton.rudolphianus;0;0;1.667623016
638;AL02;Croton.tricolor;0;0;1.667623016
639;AL02;Croton.urticifolius;0;1;1.667623016
640;AL02;Cupania.impressinervia;0;0;1.667623016
641;AL02;Cuphea.campestris;0;0;1.667623016
642;AL02;Curatella.americana;0;0;2.349410474
643;AL02;Cuspidaria.lateriflora;0;0;1.667623016
644;AL02;Cynophalla.flexuosa;0;1;1.667623016
645;AL02;Cynophalla.hastata;0;0;1.667623016
646;AL02;Cyrtocarpa.caatingae;0;0;2.349410474
647;AL02;Dahlstedtia.araripensis;0;0;1.667623016
648;AL02;Dalbergia.cearensis;0;0;1.667623016
649;AL02;Dalbergia.frutescens;0;0;1.667623016
650;AL02;Desmanthus.virgatus;0;0;1.667623016
651;AL02;Desmodium.glabrum;0;0;1.667623016
652;AL02;Dilodendron.bipinnatum;0;0;1.667623016
653;AL02;Ditaxis.desertorum;0;1;1.667623016
654;AL02;Ditaxis.malpighiacea;0;1;1.667623016
655;AL02;Enterolobium.contortisiliquum;0;0;1.667623016
656;AL02;Enterolobium.timbouva;0;1;1.667623016
657;AL02;Ephedranthus.pisocarpus;0;0;2.349410474
658;AL02;Eplingiella.fruticosa;0;1;1.667623016
659;AL02;Eremanthus.capitatus;0;0;1.667623016
660;AL02;Erythrina.velutina;0;0;1.667623016
661;AL02;Erythroxylum.barbatum;0;0;2.349410474
662;AL02;Erythroxylum.betulaceum;0;0;1.667623016
663;AL02;Erythroxylum.caatingae;0;1;2.349410474
664;AL02;Erythroxylum.deciduum;0;0;2.349410474
665;AL02;Erythroxylum.laetevirens;0;0;1.667623016
666;AL02;Erythroxylum.maracasense;0;0;2.349410474
667;AL02;Erythroxylum.pungens;0;0;2.349410474
668;AL02;Erythroxylum.revolutum;1;0;2.349410474
669;AL02;Erythroxylum.suberosum;0;0;2.349410474
670;AL02;Erythroxylum.subrotundum;0;1;2.349410474
671;AL02;Eugenia.aurata;0;0;2.349410474
672;AL02;Eugenia.azuruensis;0;0;1.983392038
673;AL02;Eugenia.candolleana;0;1;2.349410474
674;AL02;Eugenia.dysenterica;0;0;2.349410474
675;AL02;Eugenia.flavescens;0;0;2.349410474
676;AL02;Eugenia.florida;0;0;2.349410474
677;AL02;Eugenia.ligustrina;0;1;1.983392038
678;AL02;Eugenia.punicifolia;0;1;1.983392038
679;AL02;Eugenia.pyriformis;0;1;2.349410474
680;AL02;Eugenia.stictopetala;0;1;2.349410474
681;AL02;Eugenia.uniflora;0;0;1.983392038
682;AL02;Euphorbia.comosa;0;1;1.983392038
683;AL02;Euphorbia.phosphorea;0;1;1.983392038
684;AL02;Fraunhofera.multiflora;0;0;1.224017133
685;AL02;Fridericia.dispar;0;0;1.983392038
686;AL02;Geoffroea.spinosa;0;0;1.983392038
687;AL02;Godmania.dardanoi;0;0;1.983392038
688;AL02;Goniorrhachis.marginata;0;0;1.983392038
689;AL02;Guapira.graciliflora;0;0;2.349410474
690;AL02;Guapira.laxa;0;1;2.349410474
691;AL02;Guapira.noxia;0;0;2.349410474
692;AL02;Guapira.opposita;0;0;2.349410474
693;AL02;Guapira.tomentosa;0;0;2.349410474
694;AL02;Guazuma.ulmifolia;0;0;1.983392038
695;AL02;Guettarda.angelica;0;1;2.349410474
696;AL02;Guettarda.platypoda;0;0;1.983392038
697;AL02;Guettarda.sericea;0;0;1.983392038
698;AL02;Guettarda.viburnoides;0;0;2.349410474
699;AL02;Handroanthus.chrysotrichus;0;0;1.983392038
700;AL02;Handroanthus.heptaphyllus;0;0;1.983392038
701;AL02;Handroanthus.impetiginosus;0;1;1.983392038
702;AL02;Handroanthus.ochraceus;0;0;1.983392038
703;AL02;Handroanthus.serratifolius;0;0;1.983392038
704;AL02;Handroanthus.spongiosus;0;0;1.983392038
705;AL02;Harpochilus.neesianus;0;1;1.983392038
706;AL02;Harrisia.adscendens;0;1;1.983392038
707;AL02;Helicteres.baruensis;0;0;1.983392038
708;AL02;Helicteres.brevispira;0;1;1.224017133
709;AL02;Helicteres.eichleri;0;0;1.983392038
710;AL02;Helicteres.heptandra;0;0;1.983392038
711;AL02;Helicteres.muscosa;0;0;1.983392038
712;AL02;Helicteres.velutina;0;0;1.983392038
713;AL02;Heteropterys.trichanthera;0;0;1.983392038
714;AL02;Hexasepalum.apiculatum;0;0;1.983392038
715;AL02;Hirtella.racemosa;0;0;2.349410474
716;AL02;Homalolepis.cuneata;0;0;1.983392038
717;AL02;Hymenaea.courbaril;0;0;1.983392038
718;AL02;Hymenaea.eriogyne;0;0;2.349410474
719;AL02;Hymenaea.martiana;0;0;1.983392038
720;AL02;Hymenaea.stigonocarpa;0;0;1.983392038
721;AL02;Hymenaea.velutina;0;0;2.349410474
722;AL02;Ilex.brevicuspis;0;0;1.983392038
723;AL02;Indigofera.suffruticosa;0;1;1.983392038
724;AL02;Inga.vera;0;0;1.983392038
725;AL02;Jacaranda.brasiliana;0;0;1.983392038
726;AL02;Jacaranda.jasminoides;0;0;1.983392038
727;AL02;Jacaranda.rugosa;0;0;1.983392038
728;AL02;Jacaratia.corumbensis;0;0;2.349410474
729;AL02;Jatropha.mollissima;0;1;1.43022533
730;AL02;Jatropha.mutabilis;0;1;1.43022533
731;AL02;Jatropha.ribifolia;0;1;1.983392038
732;AL02;Justicia.aequilabris;0;0;1.983392038
733;AL02;Krameria.tomentosa;0;0;1.983392038
734;AL02;Lachesiodendron.viridiflorum;0;0;1.983392038
735;AL02;Lafoensia.glyptocarpa;0;0;1.983392038
736;AL02;Lafoensia.pacari;0;0;1.983392038
737;AL02;Lantana.canescens;0;1;1.983392038
738;AL02;Lantana.fucata;0;0;1.983392038
739;AL02;Lepidaploa.chalybaea;0;1;1.983392038
740;AL02;Lepidaploa.cotoneaster;0;1;1.983392038
741;AL02;Leptohyptis.calida;0;1;1.983392038
742;AL02;Leptoscela.ruellioides;0;1;1.983392038
743;AL02;Leucochloron.limae;0;0;0.746816729
744;AL02;Libidibia.ferrea;1;0;1.983392038
745;AL02;Lindackeria.ovata;0;0;1.983392038
746;AL02;Lippia.alba;0;0;1.983392038
747;AL02;Lippia.grata;0;1;1.983392038
748;AL02;Lippia.origanoides;0;1;1.983392038
749;AL02;Lonchocarpus.sericeus;0;1;1.983392038
750;AL02;Luehea.candicans;0;0;2.033641452
751;AL02;Luehea.divaricata;0;0;1.983392038
752;AL02;Luehea.grandiflora;0;0;2.033641452
753;AL02;Luehea.paniculata;0;0;1.983392038
754;AL02;Luetzelburgia.auriculata;0;1;1.983392038
755;AL02;Machaerium.acutifolium;0;0;1.983392038
756;AL02;Machaerium.brasiliense;0;0;2.033641452
757;AL02;Machaerium.hirtum;0;0;1.983392038
758;AL02;Machaerium.scleroxylon;0;0;1.983392038
759;AL02;Machaerium.villosum;0;0;1.983392038
760;AL02;Machaonia.acuminata;0;1;1.224017133
761;AL02;Maclura.tinctoria;0;0;2.349410474
762;AL02;Magonia.pubescens;0;0;1.983392038
763;AL02;Malvastrum.tomentosum;0;0;1.983392038
764;AL02;Mandevilla.dardanoi;0;0;1.983392038
765;AL02;Mandevilla.tenuifolia;0;0;1.983392038
766;AL02;Manihot.anomala;0;0;2.349410474
767;AL02;Manihot.caerulescens;0;0;2.349410474
768;AL02;Manihot.carthagenensis;0;1;2.349410474
769;AL02;Manihot.dichotoma;0;1;1.983392038
770;AL02;Manihot.glaziovii;0;0;1.983392038
771;AL02;Manihot.leptopoda;0;0;1.983392038
772;AL02;Manilkara.rufula;0;0;1.983392038
773;AL02;Maprounea.guianensis;0;0;1.983392038
774;AL02;Marsdenia.loniceroides;0;0;1.983392038
775;AL02;Medusantha.martiusii;0;0;1.983392038
776;AL02;Melocactus.zehntneri;0;1;1.983392038
777;AL02;Melochia.tomentosa;0;1;1.983392038
778;AL02;Microdesmia.rigida;0;0;1.983392038
779;AL02;Microstachys.corniculata;0;0;1.983392038
780;AL02;Microtea.glochidiata;0;0;1.983392038
781;AL02;Mimosa.acutistipula;0;0;1.224017133
782;AL02;Mimosa.arenosa;1;0;1.224017133
783;AL02;Mimosa.caesalpiniifolia;0;0;1.224017133
784;AL02;Mimosa.hexandra;1;0;1.224017133
785;AL02;Mimosa.invisa;0;0;1.983392038
786;AL02;Mimosa.lewisii;0;0;1.983392038
787;AL02;Mimosa.ophthalmocentra;0;1;1.224017133
788;AL02;Mimosa.paraibana;0;0;1.983392038
789;AL02;Mimosa.pigra;0;0;1.983392038
790;AL02;Mimosa.pteridifolia;0;0;1.224017133
791;AL02;Mimosa.sensitiva;0;1;2.399659888
792;AL02;Mimosa.tenuiflora;0;0;1.224017133
793;AL02;Mimosa.verrucosa;0;0;2.399659888
794;AL02;Monteverdia.imbricata;0;0;2.399659888
795;AL02;Monteverdia.obtusifolia;0;0;1.224017133
796;AL02;Monteverdia.rigida;0;1;1.224017133
797;AL02;Moquiniastrum.oligocephalum;0;0;2.033641452
798;AL02;Muellera.campestris;0;1;2.399659888
799;AL02;Muellera.obtusa;0;1;0.746816729
800;AL02;Myrcia.guianensis;0;0;2.349410474
801;AL02;Myrcia.multiflora;0;0;2.349410474
802;AL02;Myrcia.splendens;0;0;2.399659888
803;AL02;Myrcia.tomentosa;0;0;2.349410474
804;AL02;Myriopus.rubicundus;0;1;2.399659888
805;AL02;Neocalyptrocalyx.longifolium;0;1;2.399659888
806;AL02;Ouratea.parvifolia;0;0;2.399659888
807;AL02;Oxalis.psoraleoides;0;0;2.399659888
808;AL02;Paliavana.tenuiflora;0;0;2.399659888
809;AL02;Parapiptadenia.zehntneri;1;0;1.224017133
810;AL02;Parkia.platycephala;0;0;2.399659888
811;AL02;Pavonia.blanchetiana;0;0;2.399659888
812;AL02;Pavonia.glazioviana;0;0;2.399659888
813;AL02;Pavonia.varians;0;1;2.399659888
814;AL02;Peixotoa.jussieuana;0;0;2.399659888
815;AL02;Peltogyne.confertiflora;0;1;2.399659888
816;AL02;Peltogyne.pauciflora;0;1;2.399659888
817;AL02;Peltophorum.dubium;0;0;2.399659888
818;AL02;Pereskia.bahiensis;0;0;2.349410474
819;AL02;Pilocarpus.spicatus;0;0;1.224017133
820;AL02;Pilosocereus.catingicola;0;1;2.349410474
821;AL02;Pilosocereus.pachycladus;1;0;2.349410474
822;AL02;Pilosocereus.piauhyensis;0;0;2.399659888
823;AL02;Pilosocereus.tuberculatus;0;1;2.399659888
824;AL02;Piptadenia.retusa;0;1;1.224017133
825;AL02;Piriqueta.sidifolia;0;1;2.399659888
826;AL02;Pithecellobium.diversifolium;0;0;2.349410474
827;AL02;Pityrocarpa.moniliformis;1;0;1.224017133
828;AL02;Pityrocarpa.obliqua;0;0;2.399659888
829;AL02;Plathymenia.reticulata;0;0;2.033641452
830;AL02;Platymiscium.floribundum;0;0;2.399659888
831;AL02;Platypodium.elegans;0;1;2.715428909
832;AL02;Pleroma.heteromallum;0;0;2.715428909
833;AL02;Plumbago.scandens;0;1;2.715428909
834;AL02;Poecilanthe.ulei;0;1;1.224017133
835;AL02;Poeppigia.procera;0;1;2.715428909
836;AL02;Prockia.crucis;0;1;2.349410474
837;AL02;Pseudobombax.longiflorum;0;0;2.715428909
838;AL02;Pseudobombax.marginatum;0;1;2.715428909
839;AL02;Pseudobombax.simplicifolium;0;0;2.715428909
840;AL02;Psidium.appendiculatum;0;1;2.715428909
841;AL02;Psidium.myrtoides;0;1;2.715428909
842;AL02;Psidium.schenckianum;0;1;2.349410474
843;AL02;Pterocarpus.villosus;0;0;2.715428909
844;AL02;Pterodon abruptus (Moric.) Benth.;0;0;NA
845;AL02;Pterogyne.nitens;0;0;2.715428909
846;AL02;Ptilochaeta.bahiensis;0;1;2.715428909
847;AL02;Qualea.grandiflora;0;0;2.033641452
848;AL02;Qualea.parviflora;0;0;2.033641452
849;AL02;Randia.armata;0;0;2.349410474
850;AL02;Rhamnidium.elaeocarpum;0;0;2.715428909
851;AL02;Rhamnidium.molle;0;1;2.349410474
852;AL02;Ruellia.asperula;0;0;2.715428909
853;AL02;Ruellia.bahiensis;0;0;2.715428909
854;AL02;Ruellia.geminiflora;0;0;2.715428909
855;AL02;Ruellia.paniculata;0;0;2.715428909
856;AL02;Ruprechtia.laxiflora;0;1;2.715428909
857;AL02;Sapindus.saponaria;0;0;2.715428909
858;AL02;Sapium.argutum;0;0;2.349410474
859;AL02;Sapium.glandulosum;0;1;2.349410474
860;AL02;Sarcomphalus.joazeiro;0;1;2.715428909
861;AL02;Schinopsis.brasiliensis;0;1;2.715428909
862;AL02;Schinus.terebinthifolia;0;0;2.349410474
863;AL02;Schoepfia.brasiliensis;0;0;2.349410474
864;AL02;Sebastiania.brasiliensis;0;1;2.349410474
865;AL02;Sebastiania.macrocarpa;0;1;2.349410474
866;AL02;Senegalia.bahiensis;0;1;1.224017133
867;AL02;Senegalia.langsdorffii;0;0;1.224017133
868;AL02;Senegalia.martii;0;0;1.224017133
869;AL02;Senegalia.piauhiensis;0;1;1.224017133
870;AL02;Senegalia.polyphylla;0;0;1.224017133
871;AL02;Senegalia.riparia;0;0;2.715428909
872;AL02;Senegalia.tenuifolia;0;0;2.715428909
873;AL02;Senna.acuruensis;0;0;1.224017133
874;AL02;Senna.alata;0;0;1.224017133
875;AL02;Senna.aurantia;0;0;2.715428909
876;AL02;Senna.cana;0;1;2.349410474
877;AL02;Senna.cearensis;0;0;1.224017133
878;AL02;Senna.gardneri;0;0;1.224017133
879;AL02;Senna.macranthera;0;1;2.349410474
880;AL02;Senna.martiana;0;1;2.715428909
881;AL02;Senna.occidentalis;0;0;2.715428909
882;AL02;Senna.rizzinii;0;1;2.715428909
883;AL02;Senna.spectabilis;0;1;2.715428909
884;AL02;Senna.splendida;0;1;2.715428909
885;AL02;Senna.trachypus;0;1;1.224017133
886;AL02;Sesbania.exasperata;0;0;2.715428909
887;AL02;Sida.ciliaris;0;0;2.715428909
888;AL02;Sida.galheirensis;0;1;2.715428909
889;AL02;Sida.glomerata;0;0;2.715428909
890;AL02;Sida.spinosa;0;0;2.715428909
891;AL02;Sidastrum.paniculatum;0;0;2.715428909
892;AL02;Sideroxylon.obtusifolium;0;1;2.349410474
893;AL02;Solanum.crinitum;0;0;2.349410474
894;AL02;Solanum.gardneri;0;1;2.715428909
895;AL02;Solanum.megalonyx;0;1;2.715428909
896;AL02;Solanum.paludosum;0;0;2.715428909
897;AL02;Solanum.paniculatum;0;1;2.715428909
898;AL02;Solanum.rhytidoandrum;0;1;2.715428909
899;AL02;Solanum.stipulaceum;0;1;2.349410474
900;AL02;Spondias.mombin;0;0;2.715428909
901;AL02;Spondias.tuberosa;0;1;2.349410474
902;AL02;Stachytarpheta.coccinea;0;0;2.715428909
903;AL02;Sterculia.striata;0;0;2.715428909
904;AL02;Stigmaphyllon.paralias;0;0;2.715428909
905;AL02;Stillingia.trapezoidea;0;0;2.715428909
906;AL02;Strychnos.rubiginosa;0;0;2.715428909
907;AL02;Stylosanthes.humilis;0;0;2.715428909
908;AL02;Stylosanthes.viscosa;0;1;2.715428909
909;AL02;Swartzia.flaemingii;0;0;2.715428909
910;AL02;Sweetia.fruticosa;0;0;2.715428909
911;AL02;Syagrus.cearensis;0;0;2.715428909
912;AL02;Syagrus.coronata;0;1;2.715428909
913;AL02;Syagrus.oleracea;0;0;2.715428909
914;AL02;Tabebuia.aurea;0;1;2.715428909
915;AL02;Tabebuia.reticulata;0;0;2.715428909
916;AL02;Tabebuia.roseoalba;0;0;2.715428909
917;AL02;Tacinga.inamoena;0;0;2.715428909
918;AL02;Tacinga.palmadora;0;1;2.715428909
919;AL02;Talisia.esculenta;0;0;2.715428909
920;AL02;Terminalia.actinophylla;0;0;2.715428909
921;AL02;Terminalia.fagifolia;0;0;2.715428909
922;AL02;Terminalia.tetraphylla;0;0;2.715428909
923;AL02;Tocoyena.formosa;1;0;2.715428909
924;AL02;Tocoyena.sellowiana;0;1;2.349410474
925;AL02;Tragia.volubilis;0;0;2.715428909
926;AL02;Trema.micrantha;0;0;2.715428909
927;AL02;Trichilia.elegans;0;0;2.349410474
928;AL02;Trichilia.hirta;0;0;2.349410474
929;AL02;Trigonia.nivea;0;0;2.715428909
930;AL02;Triplaris.gardneriana;0;0;2.715428909
931;AL02;Trischidium.molle;0;1;1.224017133
932;AL02;Turnera.blanchetiana;0;0;2.715428909
933;AL02;Turnera.calyptrocarpa;0;1;2.715428909
934;AL02;Turnera.cearensis;0;0;2.715428909
935;AL02;Turnera.diffusa;0;0;2.715428909
936;AL02;Vachellia.farnesiana;0;1;2.715428909
937;AL02;Varronia.curassavica;0;1;2.715428909
938;AL02;Varronia.dardani;0;0;2.715428909
939;AL02;Varronia.globosa;0;1;2.715428909
940;AL02;Varronia.leucocephala;0;1;2.715428909
941;AL02;Varronia.leucomalloides;0;0;2.715428909
942;AL02;Varronia.multispicata;0;0;2.715428909
943;AL02;Vatairea.macrocarpa;0;0;2.715428909
944;AL02;Verbesina.macrophylla;0;1;2.715428909
945;AL02;Vitex.cymosa;0;0;2.715428909
946;AL02;Vitex.gardneriana;0;0;2.349410474
947;AL02;Vitex.polygama;0;0;2.349410474
948;AL02;Vitex.rufescens;0;0;2.715428909
949;AL02;Vitex.schaueriana;0;1;2.715428909
950;AL02;Waltheria.brachypetala;0;0;2.715428909
951;AL02;Waltheria.ferruginea;0;1;2.715428909
952;AL02;Waltheria.rotundifolia;0;0;2.715428909
953;AL02;Wedelia.villosa;0;0;2.715428909
954;AL02;Wissadula.amplissima;0;0;2.715428909
955;AL02;Wissadula.contracta;0;0;2.715428909
956;AL02;Ximenia.americana;0;0;2.349410474
957;AL02;Ximenia.intermedia;0;0;2.715428909
958;AL02;Xiquexique.gounellei;1;0;2.715428909
959;AL02;Xylosma.ciliatifolia;0;0;2.349410474
960;AL02;Zanthoxylum.hamadryadicum;0;0;2.715428909
961;AL02;Zanthoxylum.petiolare;0;0;2.715428909
962;AL02;Zanthoxylum.rhoifolium;0;0;2.715428909
963;AL02;Zanthoxylum.riedelianum;0;0;2.715428909
964;AL02;Zanthoxylum.stelligerum;0;1;2.715428909
965;AL02;Zeyheria.tuberculosa;0;0;2.715428909
966;AL02;Ziziphus.cotinifolia;0;1;2.715428909
967;BA01;Acalypha.brasiliensis;0;0;0.857998697
968;BA01;Aeschynomene.martii;0;0;0.857998697
969;BA01;Agonandra.brasiliensis;0;0;0.857998697
970;BA01;Albizia.inundata;1;0;0.857998697
971;BA01;Albizia.niopoides;0;0;0.857998697
972;BA01;Albizia.polycephala;0;0;0.857998697
973;BA01;Alibertia.edulis;0;0;2.349410474
974;BA01;Allamanda.blanchetii;0;0;0.857998697
975;BA01;Allophylus.edulis;0;0;2.349410474
976;BA01;Allophylus.quercifolius;0;1;2.349410474
977;BA01;Allophylus.racemosus;0;0;2.349410474
978;BA01;Alseis.floribunda;0;0;0.857998697
